Cena,Miasto,Dzielnica,Pokoje,Pow. całkowita,Rynek,Rok budowy,Piętro,Liczba pięter,Balkon,Typ oferty,Cena/m2
587736.0,Gdańsk,Ujeścisko-Łostowice, 2,52.27,Pierwotny,2024.0,1,2.0,Tak,Sprzedaży,11244.23
595000.0,Gdańsk,Śródmieście, 1 pokój,30.0,Wtórny,2021.0,3,3.0,Nie,Sprzedaży,19833.33
649000.0,Gdańsk,Orunia, 3,77.0,Wtórny,2015.0,3,7.0,Nie,Sprzedaży,8428.57
650000.0,Gdańsk,Ujeścisko-Łostowice, 4,69.89,Wtórny,2023.0,4,4.0,Tak,Sprzedaży,9300.33
670500.0,Gdańsk,Jasień, 3,60.86,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,11017.09
710000.0,Gdańsk,Matarnia, 3,56.0,Wtórny,1994.0,1,2.0,Tak,Sprzedaży,12678.57
749000.0,Gdańsk,Suchanino, 4,64.0,Wtórny,1975.0,2,4.0,Tak,Sprzedaży,11703.12
818000.0,Gdańsk,Śródmieście, 3,64.57,Wtórny,1973.0,1,4.0,Nie,Sprzedaży,12668.42
920000.0,Gdańsk,Brzeźno, 2,51.53,Wtórny,2019.0,4,4.0,Tak,Sprzedaży,17853.68
1049000.0,Gdańsk,Letnica, 3,58.2,Wtórny,2021.0,1,6.0,Nie,Sprzedaży,18024.05
1055000.0,Gdańsk,Oliwa, 2,42.0,Wtórny,2018.0,1,5.0,Tak,Sprzedaży,25119.05
1100000.0,Gdańsk,Żabianka, 3,62.9,Wtórny,1970.0,1,4.0,Tak,Sprzedaży,17488.08
1145000.0,Gdańsk,Śródmieście, 1 pokój,38.76,Wtórny,2024.0,1,4.0,Nie,Sprzedaży,29540.76
1250000.0,Gdańsk,Oliwa, 6,82.0,Wtórny,1920.0,1,4.0,Nie,Sprzedaży,15243.9
1350000.0,Gdańsk,Śródmieście, 2,41.79,Wtórny,2021.0,1,3.0,Nie,Sprzedaży,32304.38
1430000.0,Gdańsk,Śródmieście, 3,59.57,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,24005.37
1485000.0,Gdańsk,Śródmieście, 3,59.6,Wtórny,2021.0,1,4.0,Tak,Sprzedaży,24916.11
1499000.0,Gdańsk,Piecki-Migowo, 4,94.07,Wtórny,2014.0,1,8.0,Tak,Sprzedaży,15934.94
1600000.0,Gdańsk,Brzeźno, 3,60.0,Pierwotny,2021.0,2,3.0,Nie,Sprzedaży,26666.67
1600000.0,Gdańsk,Letnica, 4,82.0,Wtórny,2022.0,1,4.0,Nie,Sprzedaży,19512.2
3800000.0,Gdańsk,Śródmieście, 3,103.42,Wtórny,2019.0,1,4.0,Tak,Sprzedaży,36743.38
169000.0,Gdańsk,Zakoniczyn, 2,32.0,Wtórny,2004.0,17,17.0,Nie,Sprzedaży,5281.25
399000.0,Gdańsk,Chełm, 2,37.0,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,10783.78
470000.0,Gdańsk,Śródmieście, 1 pokój,18.18,Wtórny,1960.0,2,2.0,Nie,Sprzedaży,25852.59
495472.0,Gdańsk,Śródmieście, 1 pokój,27.68,Pierwotny,2024.0,2,2.0,Tak,Sprzedaży,17900.0
572126.0,Gdańsk,Ujeścisko-Łostowice, 3,53.54,Pierwotny,2023.0,3,17.0,Tak,Sprzedaży,10685.95
595000.0,Gdańsk,Zakoniczyn, 2,46.0,Wtórny,2005.0,3,6.0,Tak,Sprzedaży,12934.78
599000.0,Gdańsk,Wyspa Sobieszewska, 1 pokój,31.52,Wtórny,2022.0,2,8.0,Nie,Sprzedaży,19003.81
626000.0,Gdańsk,Jasień, 2,37.93,Pierwotny,2024.0,3,3.0,Tak,Sprzedaży,16504.09
644880.0,Gdańsk,Ujeścisko-Łostowice, 2,53.74,Pierwotny,2023.0,2,3.0,Tak,Sprzedaży,12000.0
650000.0,Gdańsk,Śródmieście, 1 pokój,30.0,Wtórny,2021.0,1,4.0,Nie,Sprzedaży,21666.67
660000.0,Gdańsk,Przymorze, 5,54.0,Wtórny,1975.0,3,3.0,Tak,Sprzedaży,12222.22
679000.0,Gdańsk,Osowa, 3,66.0,Wtórny,2000.0,2,6.0,Tak,Sprzedaży,10287.88
699000.0,Gdańsk,Śródmieście, 2,50.46,Wtórny,1960.0,7,13.0,Tak,Sprzedaży,13852.56
715000.0,Gdańsk,Śródmieście, 2,45.0,Wtórny,1920.0,4,4.0,Nie,Sprzedaży,15888.89
739000.0,Gdańsk,Kokoszki, 3,63.6,Wtórny,2010.0,3,4.0,Nie,Sprzedaży,11619.5
755675.0,Gdańsk,Jasień, 4,76.89,Pierwotny,2026.0,9,17.0,Tak,Sprzedaży,9828.0
799000.0,Gdańsk,Wrzeszcz, 4,131.3,Wtórny,1965.0,18,18.0,Tak,Sprzedaży,6085.3
799000.0,Gdańsk,Wrzeszcz, 4,131.3,Wtórny,1965.0,1,4.0,Tak,Sprzedaży,6085.3
799999.0,Gdańsk,Chełm, 3,64.0,Wtórny,2000.0,2,5.0,Nie,Sprzedaży,12499.98
850000.0,Gdańsk,Chełm, 3,65.8,Wtórny,1998.0,3,4.0,Nie,Sprzedaży,12917.93
861350.0,Gdańsk,Letnica, 3,49.22,Pierwotny,2023.0,1,2.0,Nie,Sprzedaży,17500.0
870000.0,Gdańsk,Orunia, 3,90.0,Wtórny,2016.0,3,3.0,Nie,Sprzedaży,9666.67
882500.0,Gdańsk,Śródmieście, 1 pokój,37.3,Wtórny,2012.0,6,11.0,Tak,Sprzedaży,23659.52
885270.0,Gdańsk,Osowa, 3,76.98,Wtórny,2005.0,2,3.0,Tak,Sprzedaży,11500.0
899000.0,Gdańsk,Ujeścisko-Łostowice, 4,83.0,Wtórny,2022.0,2,3.0,Tak,Sprzedaży,10831.33
911242.0,Gdańsk,Piecki-Migowo, 4,78.9,Wtórny,2025.0,3,7.0,Nie,Sprzedaży,11549.33
936000.0,Gdańsk,Śródmieście, 2,78.0,Wtórny,1930.0,1,4.0,Nie,Sprzedaży,12000.0
940375.0,Gdańsk,Letnica, 4,90.84,Wtórny,2024.0,3,4.0,Nie,Sprzedaży,10351.99
949000.0,Gdańsk,Śródmieście, 1 pokój,29.28,Wtórny,2020.0,2,4.0,Nie,Sprzedaży,32411.2
970000.0,Gdańsk,Chełm, 4,79.33,Wtórny,2005.0,2,4.0,Tak,Sprzedaży,12227.4
999000.0,Gdańsk,Wrzeszcz, 2,47.0,Wtórny,2016.0,3,4.0,Tak,Sprzedaży,21255.32
1019000.0,Gdańsk,Letnica, 3,65.0,Wtórny,2022.0,1,4.0,Nie,Sprzedaży,15676.92
1150000.0,Gdańsk,Wrzeszcz, 4,128.0,Wtórny,1890.0,1,4.0,Tak,Sprzedaży,8984.38
1179014.0,Gdańsk,Jasień, 4,76.11,Pierwotny,2025.0,1,4.0,Tak,Sprzedaży,15490.92
1180800.0,Gdańsk,Brzeźno, 2,55.91,Wtórny,2019.0,3,3.0,Tak,Sprzedaży,21119.66
1199000.0,Gdańsk,Matarnia, 4,104.0,Wtórny,1994.0,2,4.0,Tak,Sprzedaży,11528.85
1199000.0,Gdańsk,Letnica, 3,63.25,Wtórny,2022.0,3,3.0,Nie,Sprzedaży,18956.52
1200000.0,Gdańsk,Śródmieście, 3,57.0,Wtórny,2018.0,1,5.0,Nie,Sprzedaży,21052.63
1279653.0,Gdańsk,VII Dwór, 3,64.3,Wtórny,2023.0,4,4.0,Nie,Sprzedaży,19901.29
1284633.0,Gdańsk,Letnica, 4,87.39,Pierwotny,2023.0,4,4.0,Tak,Sprzedaży,14700.0
1297912.0,Gdańsk,Piecki-Migowo, 4,93.31,Wtórny,2025.0,3,4.0,Nie,Sprzedaży,13909.68
1320000.0,Gdańsk,Śródmieście, 3,87.05,Wtórny,2021.0,5,5.0,Tak,Sprzedaży,15163.7
1399000.0,Gdańsk,Śródmieście, 3,86.75,Wtórny,2021.0,1,4.0,Tak,Sprzedaży,16126.8
1705000.0,Gdańsk,Aniołki, 5,134.34,Wtórny,1994.0,2,4.0,Tak,Sprzedaży,12691.68
1750000.0,Gdańsk,Letnica, 3,73.0,Wtórny,2021.0,3,3.0,Tak,Sprzedaży,23972.6
1916219.0,Gdańsk,Suchanino, 4,97.25,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,19704.05
1950000.0,Gdańsk,Wrzeszcz, 5,243.0,Wtórny,2005.0,1,18.0,Tak,Sprzedaży,8024.69
3990000.0,Gdańsk,Śródmieście, 3,95.0,Wtórny,2021.0,1,4.0,Tak,Sprzedaży,42000.0
307999.0,Gdańsk,Suchanino, 1 pokój,15.61,Pierwotny,2024.0,1,7.0,Tak,Sprzedaży,19730.88
349000.0,Gdańsk,Rudniki, 2,46.5,Wtórny,1975.0,1,4.0,Nie,Sprzedaży,7505.38
395417.0,Gdańsk,Śródmieście, 1 pokój,25.8,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,15326.24
399000.0,Gdańsk,Siedlce, 1 pokój,31.0,Wtórny,1977.0,2,2.0,Tak,Sprzedaży,12870.97
407500.0,Gdańsk,Ujeścisko-Łostowice, 2,36.95,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,11028.42
417274.0,Gdańsk,Ujeścisko-Łostowice, 1 pokój,40.67,Pierwotny,2023.0,3,5.0,Tak,Sprzedaży,10260.0
450000.0,Gdańsk,Jasień, 1 pokój,27.2,Wtórny,2021.0,1,4.0,Tak,Sprzedaży,16544.12
493238.0,Gdańsk,Przeróbka, 1 pokój,27.71,Pierwotny,2024.0,1,4.0,Nie,Sprzedaży,17800.0
529000.0,Gdańsk,Ujeścisko-Łostowice, 2,37.0,Wtórny,2022.0,1,2.0,Tak,Sprzedaży,14297.3
540000.0,Gdańsk,Oliwa, 2,47.7,Wtórny,1960.0,1,4.0,Nie,Sprzedaży,11320.75
559000.0,Gdańsk,Przymorze, 2,32.0,Wtórny,1975.0,1,4.0,Tak,Sprzedaży,17468.75
597000.0,Gdańsk,Śródmieście, 4,49.82,Wtórny,1920.0,7,16.0,Nie,Sprzedaży,11983.14
599000.0,Gdańsk,Ujeścisko-Łostowice, 3,53.28,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,11242.49
632044.0,Gdańsk,Piecki-Migowo, 2,41.75,Wtórny,2025.0,1,4.0,Nie,Sprzedaży,15138.78
649000.0,Gdańsk,Przymorze, 2,45.0,Wtórny,1980.0,1,4.0,Tak,Sprzedaży,14422.22
650000.0,Gdańsk,Ujeścisko-Łostowice, 3,66.14,Wtórny,2023.0,3,3.0,Tak,Sprzedaży,9827.64
669372.0,Gdańsk,Śródmieście, 2,36.88,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,18150.0
669724.0,Gdańsk,Piecki-Migowo, 2,44.08,Wtórny,2025.0,3,3.0,Nie,Sprzedaży,15193.38
669999.0,Gdańsk,Ujeścisko-Łostowice, 4,73.66,Pierwotny,2024.0,2,4.0,Tak,Sprzedaży,9095.83
670000.0,Gdańsk,Orunia, 3,57.5,Wtórny,2014.0,3,3.0,Nie,Sprzedaży,11652.17
757872.0,Gdańsk,Letnica, 3,49.86,Pierwotny,2024.0,2,6.0,Tak,Sprzedaży,15200.0
771452.0,Gdańsk,Piecki-Migowo, 3,61.47,Wtórny,2025.0,1,4.0,Nie,Sprzedaży,12550.06
773542.0,Gdańsk,Letnica, 3,65.56,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,11798.99
807541.0,Gdańsk,Piecki-Migowo, 3,66.1,Wtórny,2025.0,4,4.0,Nie,Sprzedaży,12216.96
815318.0,Gdańsk,VII Dwór, 1 pokój,36.27,Wtórny,2024.0,1,4.0,Nie,Sprzedaży,22479.13
853770.0,Gdańsk,Suchanino, 2,44.7,Pierwotny,2023.0,2,3.0,Tak,Sprzedaży,19100.0
913833.0,Gdańsk,Piecki-Migowo, 3,72.1,Pierwotny,2024.0,2,4.0,Tak,Sprzedaży,12674.52
931343.0,Gdańsk,VII Dwór, 2,47.54,Wtórny,2024.0,1,3.0,Nie,Sprzedaży,19590.72
974797.0,Gdańsk,Wyspa Sobieszewska, 2,40.0,Pierwotny,2023.0,1,2.0,Tak,Sprzedaży,24369.92
1050000.0,Gdańsk,Śródmieście, 3,55.0,Wtórny,1956.0,1,4.0,Nie,Sprzedaży,19090.91
1152725.0,Gdańsk,Oliwa, 2,47.05,Pierwotny,2023.0,4,4.0,Tak,Sprzedaży,24500.0
1200000.0,Gdańsk,Letnica, 2,55.85,Wtórny,2021.0,4,4.0,Tak,Sprzedaży,21486.12
1218000.0,Gdańsk,Śródmieście, 2,58.0,Wtórny,2016.0,1,4.0,Tak,Sprzedaży,21000.0
1248000.0,Gdańsk,Śródmieście, 3,109.4,Wtórny,1903.0,1,6.0,Nie,Sprzedaży,11407.68
1800000.0,Gdańsk,Śródmieście, 2,80.0,Wtórny,2018.0,4,4.0,Nie,Sprzedaży,22500.0
1850000.0,Gdańsk,Śródmieście, 3,76.0,Wtórny,2011.0,3,3.0,Nie,Sprzedaży,24342.11
1992000.0,Gdańsk,Oliwa, 4,83.0,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,24000.0
3500000.0,Gdańsk,Jelitkowo, 4,107.0,Wtórny,2017.0,1,4.0,Tak,Sprzedaży,32710.28
397990.0,Gdańsk,Chełm, 2,37.76,Pierwotny,2024.0,4,4.0,Tak,Sprzedaży,10539.99
439000.0,Gdańsk,Chełm, 1 pokój,30.0,Wtórny,2008.0,1,4.0,Tak,Sprzedaży,14633.33
470118.0,Gdańsk,Ujeścisko-Łostowice, 2,41.9,Pierwotny,2024.0,1,5.0,Tak,Sprzedaży,11220.0
470899.0,Gdańsk,Ujeścisko-Łostowice, 2,47.01,Pierwotny,2024.0,2,2.0,Tak,Sprzedaży,10017.0
529000.0,Gdańsk,Osowa, 4,78.28,Pierwotny,2024.0,2,4.0,Nie,Sprzedaży,6757.79
549000.0,Gdańsk,Ujeścisko-Łostowice, 2,37.0,Wtórny,2023.0,1,4.0,Nie,Sprzedaży,14837.84
591000.0,Gdańsk,Ujeścisko-Łostowice, 3,56.72,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,10419.61
634000.0,Gdańsk,Kokoszki, 3,65.8,Wtórny,2008.0,4,4.0,Nie,Sprzedaży,9635.26
650000.0,Gdańsk,Suchanino, 3,56.0,Wtórny,1976.0,1,5.0,Tak,Sprzedaży,11607.14
659000.0,Gdańsk,Śródmieście, 2,40.0,Wtórny,1950.0,1,4.0,Nie,Sprzedaży,16475.0
665482.0,Gdańsk,Jasień, 3,64.36,Pierwotny,2026.0,1,2.0,Nie,Sprzedaży,10339.99
699000.0,Gdańsk,Osowa, 4,100.74,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,6938.65
710000.0,Gdańsk,Przymorze, 3,49.0,Wtórny,1975.0,1,1.0,Nie,Sprzedaży,14489.8
722576.0,Gdańsk,Chełm, 4,99.68,Wtórny,2024.0,3,4.0,Nie,Sprzedaży,7248.96
760000.0,Gdańsk,Siedlce, 2,41.74,Pierwotny,2024.0,1,4.0,Nie,Sprzedaży,18207.95
820000.0,Gdańsk,Jasień, 3,52.68,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,15565.68
860000.0,Gdańsk,Żabianka, 3,59.8,Wtórny,1991.0,3,4.0,Tak,Sprzedaży,14381.27
875000.0,Gdańsk,Ujeścisko-Łostowice, 4,93.0,Wtórny,2013.0,2,4.0,Nie,Sprzedaży,9408.6
887959.0,Gdańsk,Oliwa, 2,42.45,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,20917.76
905528.0,Gdańsk,Letnica, 4,87.07,Pierwotny,2024.0,4,4.0,Tak,Sprzedaży,10400.0
960000.0,Gdańsk,Brzeźno, 2,47.35,Wtórny,2019.0,1,4.0,Tak,Sprzedaży,20274.55
980513.0,Gdańsk,Piecki-Migowo, 4,85.76,Wtórny,2025.0,1,2.0,Nie,Sprzedaży,11433.22
1004032.0,Gdańsk,Oliwa, 2,48.33,Pierwotny,2024.0,1,3.0,Nie,Sprzedaży,20774.51
1014000.0,Gdańsk,Letnica, 3,64.23,Wtórny,2022.0,10,10.0,Tak,Sprzedaży,15787.02
1058265.0,Gdańsk,Suchanino, 2,54.27,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,19500.0
1100000.0,Gdańsk,Śródmieście, 2,46.0,Wtórny,2023.0,3,4.0,Tak,Sprzedaży,23913.04
1122000.0,Gdańsk,Ujeścisko-Łostowice, 5,124.7,Wtórny,1999.0,1,3.0,Tak,Sprzedaży,8997.59
1180000.0,Gdańsk,Osowa, 4,120.72,Wtórny,2018.0,1,4.0,Tak,Sprzedaży,9774.69
1192805.0,Gdańsk,Piecki-Migowo, 4,92.97,Wtórny,2025.0,1,4.0,Nie,Sprzedaży,12830.0
1199000.0,Gdańsk,Matarnia, 4,104.0,Wtórny,1994.0,1,4.0,Tak,Sprzedaży,11528.85
1210000.0,Gdańsk,Śródmieście, 3,65.09,Wtórny,2019.0,4,4.0,Nie,Sprzedaży,18589.65
1279653.0,Gdańsk,Oliwa, 3,64.37,Pierwotny,2023.0,1,4.0,Tak,Sprzedaży,19879.65
1916219.0,Gdańsk,Suchanino, 4,97.25,Pierwotny,2023.0,3,3.0,Tak,Sprzedaży,19704.05
315000.0,Gdańsk,Ujeścisko-Łostowice, 1 pokój,27.13,Pierwotny,2023.0,2,3.0,Nie,Sprzedaży,11610.76
425500.0,Gdańsk,Jasień, 2,33.24,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,12800.84
441000.0,Gdańsk,Ujeścisko-Łostowice, 2,32.62,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,13519.31
450180.0,Gdańsk,Orunia, 2,36.9,Pierwotny,2024.0,2,4.0,Tak,Sprzedaży,12200.0
530000.0,Gdańsk,Jasień, 2,49.4,Wtórny,2012.0,3,3.0,Tak,Sprzedaży,10728.74
549000.0,Gdańsk,Orunia, 2,37.0,Wtórny,2023.0,3,4.0,Tak,Sprzedaży,14837.84
559999.0,Gdańsk,Śródmieście, 1 pokój,34.13,Pierwotny,2024.0,6,8.0,Tak,Sprzedaży,16407.82
560000.0,Gdańsk,Siedlce, 2,44.57,Wtórny,1946.0,1,1.0,Nie,Sprzedaży,12564.51
569000.0,Gdańsk,Śródmieście, 2,39.5,Wtórny,1980.0,11,11.0,Nie,Sprzedaży,14405.06
570000.0,Gdańsk,Śródmieście, 2,40.09,Pierwotny,2024.0,3,3.0,Tak,Sprzedaży,14218.01
576500.0,Gdańsk,Jasień, 3,57.65,Pierwotny,2024.0,1,2.0,Tak,Sprzedaży,10000.0
579000.0,Gdańsk,Nowy Port, 2,54.55,Wtórny,1920.0,1,4.0,Nie,Sprzedaży,10614.12
591000.0,Gdańsk,Ujeścisko-Łostowice, 3,56.61,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,10439.85
605000.0,Gdańsk,Jasień, 2,46.6,Wtórny,2012.0,1,4.0,Tak,Sprzedaży,12982.83
689000.0,Gdańsk,Przymorze, 2,46.0,Wtórny,1971.0,2,2.0,Nie,Sprzedaży,14978.26
691425.0,Gdańsk,Orunia, 4,65.85,Pierwotny,2024.0,10,16.0,Tak,Sprzedaży,10500.0
699000.0,Gdańsk,Jasień, 2,60.76,Pierwotny,2023.0,2,8.0,Nie,Sprzedaży,11504.28
717500.0,Gdańsk,Orunia, 3,53.5,Pierwotny,2023.0,17,17.0,Tak,Sprzedaży,13411.21
719000.0,Gdańsk,Ujeścisko-Łostowice, 4,71.9,Wtórny,2023.0,1,5.0,Tak,Sprzedaży,10000.0
719827.0,Gdańsk,Ujeścisko-Łostowice, 2,68.23,Pierwotny,2024.0,2,3.0,Nie,Sprzedaży,10550.01
721626.0,Gdańsk,Jasień, 3,72.84,Pierwotny,2026.0,1,4.0,Tak,Sprzedaży,9907.0
733269.0,Gdańsk,Piecki-Migowo, 3,61.05,Wtórny,2025.0,1,4.0,Nie,Sprzedaży,12010.96
752850.0,Gdańsk,Jasień, 3,63.0,Wtórny,2021.0,1,3.0,Tak,Sprzedaży,11950.0
790000.0,Gdańsk,Piecki-Migowo, 2,48.0,Wtórny,2015.0,1,2.0,Tak,Sprzedaży,16458.33
799000.0,Gdańsk,Osowa, 4,88.1,Wtórny,2005.0,2,4.0,Nie,Sprzedaży,9069.24
799000.0,Gdańsk,Śródmieście, 3,60.4,Wtórny,1901.0,3,4.0,Nie,Sprzedaży,13228.48
807895.0,Gdańsk,Letnica, 2,43.67,Pierwotny,2024.0,1,5.0,Nie,Sprzedaży,18500.0
865878.0,Gdańsk,Jasień, 4,77.12,Pierwotny,2025.0,4,4.0,Tak,Sprzedaży,11227.67
885000.0,Gdańsk,Wrzeszcz, 3,86.0,Wtórny,1913.0,1,4.0,Tak,Sprzedaży,10290.7
894370.0,Gdańsk,Suchanino, 2,45.17,Pierwotny,2023.0,3,4.0,Tak,Sprzedaży,19800.09
899000.0,Gdańsk,Letnica, 4,85.0,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,10576.47
950000.0,Gdańsk,Matarnia, 4,79.3,Wtórny,1998.0,2,5.0,Tak,Sprzedaży,11979.82
990000.0,Gdańsk,Wrzeszcz, 3,97.0,Wtórny,1910.0,1,18.0,Nie,Sprzedaży,10206.19
1058265.0,Gdańsk,Suchanino, 2,54.27,Pierwotny,2023.0,4,4.0,Tak,Sprzedaży,19500.0
1162800.0,Gdańsk,Wrzeszcz, 3,68.0,Wtórny,2009.0,1,5.0,Tak,Sprzedaży,17100.0
1290000.0,Gdańsk,Wrzeszcz, 4,88.4,Wtórny,2009.0,1,4.0,Tak,Sprzedaży,14592.76
1319940.0,Gdańsk,Letnica, 4,73.33,Pierwotny,2024.0,2,4.0,Nie,Sprzedaży,18000.0
1325000.0,Gdańsk,Śródmieście, 2,45.0,Wtórny,2022.0,1,4.0,Nie,Sprzedaży,29444.44
1340000.0,Gdańsk,Śródmieście, 2,45.01,Wtórny,1950.0,4,4.0,Nie,Sprzedaży,29771.16
1500000.0,Gdańsk,Wrzeszcz, 3,70.87,Wtórny,2013.0,1,4.0,Tak,Sprzedaży,21165.51
1916219.0,Gdańsk,Suchanino, 5,97.25,Pierwotny,2023.0,1,3.0,Tak,Sprzedaży,19704.05
420000.0,Gdańsk,Szadółki, 1 pokój,36.4,Wtórny,2012.0,1,5.0,Tak,Sprzedaży,11538.46
556227.0,Gdańsk,Ujeścisko-Łostowice, 4,60.73,Pierwotny,2023.0,1,5.0,Tak,Sprzedaży,9159.02
573870.0,Gdańsk,Orunia, 3,51.7,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,11100.0
576500.0,Gdańsk,Jasień, 3,57.65,Pierwotny,2025.0,1,3.0,Tak,Sprzedaży,10000.0
596000.0,Gdańsk,Orunia, 4,57.79,Pierwotny,2023.0,1,3.0,Nie,Sprzedaży,10313.2
620000.0,Gdańsk,Śródmieście, 2,44.0,Wtórny,1940.0,1,4.0,Nie,Sprzedaży,14090.91
635000.0,Gdańsk,Przymorze, 2,38.0,Wtórny,1970.0,1,4.0,Nie,Sprzedaży,16710.53
670500.0,Gdańsk,Jasień, 3,60.86,Wtórny,2025.0,3,3.0,Tak,Sprzedaży,11017.09
678392.0,Gdańsk,Letnica, 2,47.44,Pierwotny,2024.0,9,11.0,Tak,Sprzedaży,14300.0
699000.0,Gdańsk,Chełm, 3,62.12,Wtórny,2017.0,1,4.0,Nie,Sprzedaży,11252.41
717300.0,Gdańsk,Śródmieście, 1 pokój,31.92,Wtórny,1911.0,1,4.0,Nie,Sprzedaży,22471.8
719000.0,Gdańsk,Śródmieście, 2,35.7,Wtórny,2020.0,1,4.0,Nie,Sprzedaży,20140.06
729000.0,Gdańsk,Ujeścisko-Łostowice, 2,58.0,Wtórny,2022.0,1,3.0,Nie,Sprzedaży,12568.97
844250.0,Gdańsk,Brzeźno, 2,33.77,Pierwotny,2024.0,1,3.0,Tak,Sprzedaży,25000.0
865000.0,Gdańsk,Piecki-Migowo, 3,76.1,Wtórny,2009.0,1,4.0,Tak,Sprzedaży,11366.62
869941.0,Gdańsk,Jasień, 3,72.1,Pierwotny,2024.0,2,3.0,Tak,Sprzedaży,12065.76
887959.0,Gdańsk,Oliwa, 2,42.49,Pierwotny,2023.0,1,2.0,Tak,Sprzedaży,20898.07
976000.0,Gdańsk,Oliwa, 2,43.73,Wtórny,2023.0,3,5.0,Tak,Sprzedaży,22318.77
990000.0,Gdańsk,Chełm, 4,76.8,Wtórny,1995.0,3,4.0,Tak,Sprzedaży,12890.62
999000.0,Gdańsk,Śródmieście, 3,60.81,Pierwotny,2024.0,4,4.0,Nie,Sprzedaży,16428.22
1090500.0,Gdańsk,Oliwa, 2,47.5,Pierwotny,2024.0,4,5.0,Tak,Sprzedaży,22957.89
1100000.0,Gdańsk,Piecki-Migowo, 3,55.0,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,20000.0
1445000.0,Gdańsk,Oliwa, 3,72.32,Wtórny,2023.0,1,4.0,Tak,Sprzedaży,19980.64
1475000.0,Gdańsk,Siedlce, 6,147.8,Wtórny,1997.0,4,4.0,Tak,Sprzedaży,9979.7
1872967.0,Gdańsk,Oliwa, 4,82.04,Pierwotny,2023.0,4,4.0,Tak,Sprzedaży,22829.92
2600000.0,Gdańsk,Śródmieście, 3,73.0,Wtórny,2023.0,3,4.0,Tak,Sprzedaży,35616.44
369000.0,Gdańsk,Jasień, 1 pokój,30.0,Wtórny,2024.0,2,3.0,Tak,Sprzedaży,12300.0
424000.0,Gdańsk,Jasień, 2,33.1,Pierwotny,2025.0,1,4.0,Tak,Sprzedaży,12809.67
526160.0,Gdańsk,Orunia, 3,54.74,Pierwotny,2023.0,5,10.0,Nie,Sprzedaży,9611.98
536923.0,Gdańsk,Orunia, 3,54.35,Pierwotny,2023.0,1,4.0,Nie,Sprzedaży,9878.99
549000.0,Gdańsk,Wrzeszcz, 3,50.53,Wtórny,1909.0,3,3.0,Nie,Sprzedaży,10864.83
558500.0,Gdańsk,Wyspa Sobieszewska, 2,35.83,Pierwotny,2023.0,1,1.0,Nie,Sprzedaży,15587.5
559000.0,Gdańsk,Nowy Port, 2,61.15,Wtórny,1906.0,3,3.0,Nie,Sprzedaży,9141.46
576936.0,Gdańsk,Ujeścisko-Łostowice, 3,53.42,Pierwotny,2023.0,3,3.0,Nie,Sprzedaży,10800.0
595000.0,Gdańsk,Ujeścisko-Łostowice, 2,42.0,Wtórny,2022.0,1,4.0,Tak,Sprzedaży,14166.67
599000.0,Gdańsk,Przymorze, 2,38.0,Wtórny,1970.0,9,17.0,Tak,Sprzedaży,15763.16
609500.0,Gdańsk,Wyspa Sobieszewska, 2,35.81,Pierwotny,2023.0,2,17.0,Nie,Sprzedaży,17020.39
609500.0,Gdańsk,Wyspa Sobieszewska, 2,35.81,Pierwotny,2023.0,2,3.0,Nie,Sprzedaży,17020.39
610000.0,Gdańsk,Chełm, 2,50.0,Wtórny,1987.0,4,8.0,Tak,Sprzedaży,12200.0
620032.0,Gdańsk,Ujeścisko-Łostowice, 3,48.44,Wtórny,2023.0,3,6.0,Tak,Sprzedaży,12800.0
627783.0,Gdańsk,Orunia, 4,67.79,Pierwotny,2024.0,1,4.0,Tak,Sprzedaży,9260.7
650000.0,Gdańsk,Ujeścisko-Łostowice, 3,50.32,Wtórny,2016.0,2,3.0,Nie,Sprzedaży,12917.33
659000.0,Gdańsk,Śródmieście, 2,40.0,Wtórny,1950.0,4,6.0,Tak,Sprzedaży,16475.0
671136.0,Gdańsk,Osowa, 3,69.91,Wtórny,2022.0,2,2.0,Tak,Sprzedaży,9600.0
679000.0,Gdańsk,Jasień, 4,124.0,Pierwotny,2024.0,1,4.0,Nie,Sprzedaży,5475.81
